movie_id,title,primary_genre
1533,I Don't Want to Talk About It (De eso no se habla) (1993),drama
1534,Twin Town (1997),comedy
1535,"Enfer, L' (1994)",drama
1536,Aiqing wansui (1994),drama
1537,Cosi (1996),comedy
1538,All Over Me (1997),drama
1539,Being Human (1993),drama
1540,"Amazing Panda Adventure, The (1995)",adventure
1541,"Beans of Egypt, Maine, The (1994)",drama
1542,"Scarlet Letter, The (1926)",drama
1543,Johns (1996),drama
1544,It Takes Two (1995),comedy
1545,Frankie Starlight (1995),drama
1546,Shadows (Cienie) (1988),drama
1547,"Show, The (1995)",documentary
1548,The Courtyard (1995),action
1549,Dream Man (1995),thriller
1550,Destiny Turns on the Radio (1995),comedy
1551,"Glass Shield, The (1994)",drama
1552,"Hunted, The (1995)",action
1553,"Underneath, The (1995)",mystery
1554,Safe Passage (1994),drama
1555,"Secret Adventures of Tom Thumb, The (1993)",adventure
1556,Condition Red (1995),action
1557,Yankee Zulu (1994),comedy
1558,Aparajito (1956),drama
1559,Hostile Intentions (1994),action
1560,Clean Slate (Coup de Torchon) (1981),crime
1561,Tigrero: A Film That Was Never Made (1994),documentary
1562,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",documentary
1563,"Promise, The (Versprechen, Das) (1994)",romance
1564,To Cross the Rubicon (1991),drama
1565,Daens (1992),drama
1566,"Man from Down Under, The (1943)",drama
1567,Careful (1992),comedy
1568,Vermont Is For Lovers (1992),comedy
1569,"Vie est belle, La (Life is Rosey) (1987)",comedy
1570,Quartier Mozart (1992),comedy
1571,Touki Bouki (Journey of the Hyena) (1973),drama
1572,Wend Kuuni (God's Gift) (1982),drama
1573,Spirits of the Dead (Tre passi nel delirio) (1968),horror
1574,Pharaoh's Army (1995),war
1575,"I, Worst of All (Yo, la peor de todas) (1990)",drama
1576,"Hungarian Fairy Tale, A (1987)",fantasy
1577,"Death in the Garden (Mort en ce jardin, La) (1956)",drama
1578,"Collectionneuse, La (1967)",drama
1579,Baton Rouge (1988),thriller
1580,Liebelei (1933),romance
1581,"Woman in Question, The (1950)",mystery
1582,T-Men (1947),film-noir
1583,"Invitation, The (Zaproszenie) (1986)",drama
1584,"Symphonie pastorale, La (1946)",drama
1585,American Dream (1990),documentary
1586,Lashou shentan (1992),action
1587,Terror in a Texas Town (1958),western
1588,Salut cousin! (1996),comedy
1589,Schizopolis (1996),comedy
1590,"To Have, or Not (1995)",drama
1591,Duoluo tianshi (1995),drama
1592,"Magic Hour, The (1998)",drama
1593,Death in Brunswick (1991),comedy
1594,Everest (1998),documentary
1595,Shopping (1994),action
1596,Nemesis 2: Nebula (1995),action
1597,Romper Stomper (1992),action
1598,City of Industry (1997),crime
1599,Someone Else's America (1995),drama
1600,Guantanamera (1994),comedy
1601,Office Killer (1997),thriller
1602,"Price Above Rubies, A (1998)",drama
1603,Angela (1995),drama
1604,He Walked by Night (1948),crime
1605,Love Serenade (1996),comedy
1606,Deceiver (1997),crime
1607,Hurricane Streets (1998),drama
1608,Buddy (1997),adventure
1609,B*A*P*S (1997),comedy
1610,"Truth or Consequences, N.M. (1997)",action
1611,Intimate Relations (1996),comedy
1612,"Leading Man, The (1996)",romance
1613,Tokyo Fist (1995),action
1614,"Reluctant Debutante, The (1958)",comedy
1615,Warriors of Virtue (1997),action
1616,Desert Winds (1995),drama
1617,Hugo Pool (1997),romance
1618,King of New York (1990),action
1619,All Things Fair (1996),drama
1620,"Sixth Man, The (1997)",comedy
1621,Butterfly Kiss (1995),thriller
1622,"Paris, France (1993)",comedy
1623,"Cérémonie, La (1995)",drama
1624,Hush (1998),thriller
1625,Nightwatch (1997),horror
1626,Nobody Loves Me (Keiner liebt mich) (1994),comedy
1627,"Wife, The (1995)",comedy
1628,Lamerica (1994),drama
1629,Nico Icon (1995),documentary
1630,"Silence of the Palace, The (Saimt el Qusur) (1994)",drama
1631,"Slingshot, The (1993)",comedy
1632,Land and Freedom (Tierra y libertad) (1995),war
1633,Á köldum klaka (Cold Fever) (1994),comedy
1634,Etz Hadomim Tafus (Under the Domin Tree) (1994),drama
1635,Two Friends (1986) ,drama
1636,Brothers in Trouble (1995),drama
1637,Girls Town (1996),drama
1638,Normal Life (1996),crime
1639,Bitter Sugar (Azucar Amargo) (1996),drama
1640,"Eighth Day, The (1996)",drama
1641,Dadetown (1995),documentary
1642,Some Mother's Son (1996),drama
1643,Angel Baby (1995),drama
1644,Sudden Manhattan (1996),comedy
1645,"Butcher Boy, The (1998)",drama
1646,Men With Guns (1997),action
1647,Hana-bi (1997),comedy
1648,"Niagara, Niagara (1997)",drama
1649,"Big One, The (1997)",comedy
1650,"Butcher Boy, The (1998)",drama
1651,"Spanish Prisoner, The (1997)",drama
1652,Temptress Moon (Feng Yue) (1996),romance
1653,Entertaining Angels: The Dorothy Day Story (1996),drama
1654,Chairman of the Board (1998),comedy
1655,"Favor, The (1994)",comedy
1656,Little City (1998),comedy
1657,Target (1995),action
1658,"Substance of Fire, The (1996)",drama
1659,Getting Away With Murder (1996),comedy
1660,Small Faces (1995),drama
1661,"New Age, The (1994)",drama
1662,Rough Magic (1995),drama
1663,Nothing Personal (1995),drama
1664,8 Heads in a Duffel Bag (1997),comedy
1665,"Brother's Kiss, A (1997)",drama
1666,Ripe (1996),drama
1667,"Next Step, The (1995)",drama
1668,Wedding Bell Blues (1996),comedy
1669,MURDER and murder (1996),crime
1670,Tainted (1998),comedy
1671,"Further Gesture, A (1996)",drama
1672,Kika (1993),drama
1673,Mirage (1995),action
1674,Mamma Roma (1962),drama
1675,"Sunchaser, The (1996)",drama
1676,"War at Home, The (1996)",drama
1677,Sweet Nothing (1995),drama
1678,Mat' i syn (1997),drama
1679,B. Monkey (1998),romance
1680,Sliding Doors (1998),drama
1681,You So Crazy (1994),comedy
1682,Scream of Stone (Schrei aus Stein) (1991),drama
